frame,x,y,area_px,area_Mm2,intensity,bbox
15,534.2,1423.4,5.0,0.1965204406128881,1341.81298828125,"(np.int64(1423), np.int64(533), np.int64(1425), np.int64(536))"
15,1583.5,1561.0,2.0,0.07860817624515523,1126.1619873046875,"(np.int64(1559), np.int64(1583), np.int64(1564), np.int64(1585))"
15,1591.5,1926.5,2.0,0.07860817624515523,1135.1055908203125,"(np.int64(1926), np.int64(1591), np.int64(1928), np.int64(1593))"
16,538.5769230769231,60.34615384615385,14.0,0.5502566956243412,1356.5081787109375,"(np.int64(58), np.int64(533), np.int64(62), np.int64(543))"
16,1729.1666666666667,118.83333333333333,6.0,0.23582429812471767,1242.7373046875,"(np.int64(118), np.int64(1728), np.int64(121), np.int64(1731))"
16,1526.8,270.2,5.0,0.1965202484372647,1315.9163818359375,"(np.int64(269), np.int64(1526), np.int64(273), np.int64(1528))"
16,1263.3,682.6,6.0,0.23582429812471767,1167.108154296875,"(np.int64(677), np.int64(1253), np.int64(687), np.int64(1274))"
16,1234.5,836.5,4.0,0.15721619874981177,1309.833984375,"(np.int64(836), np.int64(1234), np.int64(838), np.int64(1236))"
16,1630.3636363636363,860.9090909090909,11.0,0.43234454656198235,1242.716064453125,"(np.int64(860), np.int64(1629), np.int64(863), np.int64(1633))"
16,51.0,1054.5,2.0,0.07860809937490588,1258.914794921875,"(np.int64(1054), np.int64(51), np.int64(1056), np.int64(52))"
16,533.5,1423.5,4.0,0.15721619874981177,1346.053955078125,"(np.int64(1423), np.int64(533), np.int64(1425), np.int64(535))"
16,7.5,1636.0,2.0,0.07860809937490588,1154.373046875,"(np.int64(1636), np.int64(7), np.int64(1637), np.int64(9))"
16,537.75,1798.25,5.0,0.1965202484372647,1150.9940185546875,"(np.int64(1796), np.int64(535), np.int64(1800), np.int64(541))"
16,1591.5,1926.5,2.0,0.07860809937490588,1128.712890625,"(np.int64(1926), np.int64(1591), np.int64(1928), np.int64(1593))"
17,538.71875,61.59375,17.0,0.6681681912856412,1354.4888916015625,"(np.int64(60), np.int64(532), np.int64(64), np.int64(544))"
17,1728.6,120.2,5.0,0.1965200562604827,1207.8746337890625,"(np.int64(119), np.int64(1728), np.int64(122), np.int64(1731))"
17,381.0,221.5,2.0,0.07860802250419308,1133.7432861328125,"(np.int64(218), np.int64(381), np.int64(226), np.int64(382))"
17,1525.75,270.75,4.0,0.15721604500838615,1184.611328125,"(np.int64(270), np.int64(1525), np.int64(273), np.int64(1527))"
17,1265.1666666666667,683.3333333333334,4.0,0.15721604500838615,1149.135986328125,"(np.int64(681), np.int64(1253), np.int64(687), np.int64(1274))"
17,1232.25,836.75,3.0,0.11791203375628961,1265.01123046875,"(np.int64(836), np.int64(1231), np.int64(839), np.int64(1235))"
17,1630.0,862.75,3.0,0.11791203375628961,1214.2127685546875,"(np.int64(862), np.int64(1629), np.int64(865), np.int64(1632))"
17,50.0,1056.5,2.0,0.07860802250419308,1198.9361572265625,"(np.int64(1056), np.int64(50), np.int64(1058), np.int64(51))"
17,533.0,1425.0,3.0,0.11791203375628961,1315.948974609375,"(np.int64(1425), np.int64(532), np.int64(1426), np.int64(535))"
17,537.9166666666667,1800.4166666666665,7.0,0.27512807876467577,1203.0455322265625,"(np.int64(1799), np.int64(534), np.int64(1802), np.int64(541))"
18,533.4545454545455,62.36363636363637,11.0,0.43234370101892367,1355.9954833984375,"(np.int64(61), np.int64(531), np.int64(65), np.int64(537))"
18,1727.5,122.0,2.0,0.0786079456398043,1207.930908203125,"(np.int64(122), np.int64(1727), np.int64(123), np.int64(1729))"
18,1986.5,410.0,2.0,0.0786079456398043,1132.341796875,"(np.int64(409), np.int64(1985), np.int64(412), np.int64(1989))"
18,724.5,439.0,2.0,0.0786079456398043,1261.916259765625,"(np.int64(439), np.int64(724), np.int64(440), np.int64(726))"
18,1264.6666666666667,680.0,3.0,0.11791191845970646,1120.989013671875,"(np.int64(676), np.int64(1252), np.int64(685), np.int64(1273))"
18,1231.4,837.8,5.0,0.19651986409951078,1244.264404296875,"(np.int64(837), np.int64(1230), np.int64(840), np.int64(1234))"
18,1628.5,864.5,4.0,0.1572158912796086,1191.3328857421875,"(np.int64(864), np.int64(1628), np.int64(866), np.int64(1630))"
18,100.0,1169.5,2.0,0.0786079456398043,1125.49169921875,"(np.int64(1169), np.int64(100), np.int64(1171), np.int64(101))"
18,531.2,1426.4,5.0,0.19651986409951078,1329.07470703125,"(np.int64(1426), np.int64(530), np.int64(1428), np.int64(533))"
18,534.4285714285714,1799.0,8.0,0.3144317825592172,1216.0262451171875,"(np.int64(1797), np.int64(533), np.int64(1803), np.int64(539))"
19,538.4333333333333,63.06666666666666,12.0,0.47164721264549936,1355.04150390625,"(np.int64(61), np.int64(532), np.int64(65), np.int64(544))"
19,379.6,223.4,5.0,0.19651967193562475,1175.902587890625,"(np.int64(221), np.int64(377), np.int64(226), np.int64(383))"
19,1261.75,681.5,3.0,0.11791180316137484,1135.183837890625,"(np.int64(679), np.int64(1253), np.int64(685), np.int64(1272))"
19,1232.6666666666667,838.3333333333334,3.0,0.11791180316137484,1140.924072265625,"(np.int64(838), np.int64(1232), np.int64(840), np.int64(1234))"
19,129.66666666666666,1028.6666666666667,3.0,0.11791180316137484,1275.2841796875,"(np.int64(1028), np.int64(129), np.int64(1030), np.int64(131))"
19,49.5,1057.5,2.0,0.0786078687742499,1141.6942138671875,"(np.int64(1057), np.int64(49), np.int64(1059), np.int64(51))"
19,911.0,1329.5,2.0,0.0786078687742499,1178.539306640625,"(np.int64(1329), np.int64(910), np.int64(1331), np.int64(913))"
19,531.6666666666666,1426.3333333333333,3.0,0.11791180316137484,1344.6575927734375,"(np.int64(1426), np.int64(531), np.int64(1428), np.int64(533))"
19,535.8333333333334,1799.8333333333333,4.0,0.1572157375484998,1146.0577392578125,"(np.int64(1798), np.int64(534), np.int64(1802), np.int64(539))"
20,537.05,61.35,11.0,0.4323428554991371,1349.720458984375,"(np.int64(60), np.int64(532), np.int64(63), np.int64(541))"
20,381.0,221.0,3.0,0.11791168786340103,1204.496826171875,"(np.int64(218), np.int64(380), np.int64(225), np.int64(383))"
20,1889.0,402.5,2.0,0.07860779190893402,1179.0194091796875,"(np.int64(402), np.int64(1889), np.int64(404), np.int64(1890))"
20,1989.5,411.5,2.0,0.07860779190893402,1175.283447265625,"(np.int64(409), np.int64(1988), np.int64(415), np.int64(1992))"
20,726.0,437.5,2.0,0.07860779190893402,1181.02001953125,"(np.int64(437), np.int64(726), np.int64(439), np.int64(727))"
20,1255.6,683.6,5.0,0.19651947977233505,1155.5426025390625,"(np.int64(678), np.int64(1244), np.int64(689), np.int64(1271))"
20,1631.0,862.0,2.0,0.07860779190893402,1130.61962890625,"(np.int64(861), np.int64(1631), np.int64(864), np.int64(1632))"
20,155.5,900.0,2.0,0.07860779190893402,1136.0428466796875,"(np.int64(900), np.int64(155), np.int64(901), np.int64(157))"
20,50.5,1055.0,2.0,0.07860779190893402,1236.12060546875,"(np.int64(1054), np.int64(50), np.int64(1057), np.int64(52))"
20,913.0,1328.5,2.0,0.07860779190893402,1136.6695556640625,"(np.int64(1328), np.int64(911), np.int64(1330), np.int64(916))"
20,532.2,1424.4,5.0,0.19651947977233505,1332.149169921875,"(np.int64(1424), np.int64(531), np.int64(1426), np.int64(534))"
20,494.25,1671.5,3.0,0.11791168786340103,1167.1123046875,"(np.int64(1668), np.int64(489), np.int64(1676), np.int64(500))"
20,534.25,1800.5,5.0,0.19651947977233505,1167.37744140625,"(np.int64(1798), np.int64(533), np.int64(1803), np.int64(537))"
21,536.5,61.214285714285715,8.0,0.3144308601754276,1348.88525390625,"(np.int64(59), np.int64(533), np.int64(63), np.int64(540))"
21,382.6666666666667,222.83333333333334,4.0,0.1572154300877138,1137.314697265625,"(np.int64(219), np.int64(380), np.int64(227), np.int64(388))"
21,1889.0,400.5,2.0,0.0786077150438569,1261.390625,"(np.int64(400), np.int64(1889), np.int64(402), np.int64(1890))"
21,353.0,968.5,2.0,0.0786077150438569,1143.28076171875,"(np.int64(968), np.int64(352), np.int64(970), np.int64(355))"
21,50.666666666666664,1054.6666666666667,3.0,0.11791157256578536,1266.706298828125,"(np.int64(1054), np.int64(50), np.int64(1056), np.int64(52))"
21,914.5,1328.0,2.0,0.0786077150438569,1200.7208251953125,"(np.int64(1328), np.int64(914), np.int64(1329), np.int64(916))"
21,532.5,1424.0,2.0,0.0786077150438569,1344.6910400390625,"(np.int64(1424), np.int64(532), np.int64(1425), np.int64(534))"
21,1581.5,1564.5,2.0,0.0786077150438569,1125.068603515625,"(np.int64(1564), np.int64(1581), np.int64(1566), np.int64(1583))"
21,535.075,1798.425,10.0,0.3930385752192845,1311.38427734375,"(np.int64(1795), np.int64(533), np.int64(1802), np.int64(540))"
22,534.5,60.5,6.0,0.23582291454899154,1350.91845703125,"(np.int64(59), np.int64(534), np.int64(63), np.int64(536))"
22,308.5,95.5,2.0,0.07860763818299718,1149.638916015625,"(np.int64(95), np.int64(308), np.int64(97), np.int64(310))"
22,380.5,220.75,5.0,0.19651909545749296,1175.399169921875,"(np.int64(218), np.int64(380), np.int64(223), np.int64(383))"
22,1889.0,400.5,2.0,0.07860763818299718,1207.9482421875,"(np.int64(400), np.int64(1889), np.int64(402), np.int64(1890))"
22,1261.0,685.5,2.0,0.07860763818299718,1114.9844970703125,"(np.int64(685), np.int64(1259), np.int64(687), np.int64(1264))"
22,353.5,968.0,2.0,0.07860763818299718,1164.6834716796875,"(np.int64(968), np.int64(353), np.int64(969), np.int64(355))"
22,51.0,1054.5,4.0,0.15721527636599436,1268.1026611328125,"(np.int64(1054), np.int64(50), np.int64(1056), np.int64(53))"
22,912.75,1328.25,4.0,0.15721527636599436,1232.6912841796875,"(np.int64(1328), np.int64(912), np.int64(1330), np.int64(915))"
22,533.0,1424.0,3.0,0.11791145727449577,1345.71435546875,"(np.int64(1424), np.int64(532), np.int64(1425), np.int64(535))"
22,491.0,1675.6666666666667,3.0,0.11791145727449577,1127.02490234375,"(np.int64(1667), np.int64(482), np.int64(1689), np.int64(501))"
22,534.140625,1798.203125,20.0,0.7860763818299719,1271.035888671875,"(np.int64(1794), np.int64(532), np.int64(1802), np.int64(541))"
22,1410.5,1833.0,2.0,0.07860763818299718,1171.1175537109375,"(np.int64(1833), np.int64(1410), np.int64(1834), np.int64(1412))"
23,533.8333333333334,60.666666666666664,6.0,0.2358226839544897,1336.982177734375,"(np.int64(60), np.int64(533), np.int64(63), np.int64(536))"
23,1889.0,401.5,2.0,0.07860756131816322,1153.5823974609375,"(np.int64(401), np.int64(1889), np.int64(403), np.int64(1890))"
23,726.0,437.5,2.0,0.07860756131816322,1122.7430419921875,"(np.int64(437), np.int64(726), np.int64(439), np.int64(727))"
23,1261.3333333333333,682.0,3.0,0.11791134197724484,1147.2939453125,"(np.int64(677), np.int64(1255), np.int64(686), np.int64(1272))"
23,50.8,1054.8,5.0,0.19651890329540805,1299.5096435546875,"(np.int64(1054), np.int64(50), np.int64(1057), np.int64(53))"
23,913.3333333333334,1328.0,3.0,0.11791134197724484,1181.040771484375,"(np.int64(1327), np.int64(913), np.int64(1330), np.int64(915))"
23,532.6,1424.2,5.0,0.19651890329540805,1345.0150146484375,"(np.int64(1424), np.int64(531), np.int64(1426), np.int64(535))"
23,5.0,1637.5,2.0,0.07860756131816322,1151.6226806640625,"(np.int64(1637), np.int64(5), np.int64(1639), np.int64(6))"
23,534.2357142857143,1799.942857142857,19.0,0.7467718325225505,1278.0599365234375,"(np.int64(1795), np.int64(531), np.int64(1803), np.int64(540))"
23,1212.5,2022.0,2.0,0.07860756131816322,1170.638916015625,"(np.int64(2022), np.int64(1212), np.int64(2023), np.int64(1214))"
24,534.0,59.6,5.0,0.19651871112514332,1275.7532958984375,"(np.int64(59), np.int64(533), np.int64(62), np.int64(536))"
24,381.25,220.5,3.0,0.117911226675086,1133.9580078125,"(np.int64(219), np.int64(380), np.int64(223), np.int64(383))"
24,50.8,1053.8,5.0,0.19651871112514332,1297.584228515625,"(np.int64(1053), np.int64(50), np.int64(1056), np.int64(53))"
24,98.0,1158.0,2.0,0.07860748445005733,1188.311767578125,"(np.int64(1153), np.int64(93), np.int64(1164), np.int64(104))"
24,914.25,1328.0,3.0,0.117911226675086,1204.91455078125,"(np.int64(1327), np.int64(913), np.int64(1330), np.int64(916))"
24,532.75,1423.0,8.0,0.3144299378002293,1342.8475341796875,"(np.int64(1422), np.int64(531), np.int64(1425), np.int64(535))"
24,1433.5,1647.0,2.0,0.07860748445005733,1129.624755859375,"(np.int64(1646), np.int64(1433), np.int64(1649), np.int64(1435))"
24,490.5,1672.0,2.0,0.07860748445005733,1134.735107421875,"(np.int64(1671), np.int64(490), np.int64(1674), np.int64(492))"
24,1061.5,1731.5,2.0,0.07860748445005733,1161.370361328125,"(np.int64(1731), np.int64(1061), np.int64(1733), np.int64(1063))"
24,533.9027777777777,1797.3472222222222,17.0,0.6681636178254873,1279.709716796875,"(np.int64(1793), np.int64(531), np.int64(1802), np.int64(540))"
24,1212.5,2021.0,2.0,0.07860748445005733,1335.3822021484375,"(np.int64(2021), np.int64(1212), np.int64(2022), np.int64(1214))"
25,534.3333333333334,59.0,3.0,0.11791111140839444,1203.071044921875,"(np.int64(58), np.int64(534), np.int64(61), np.int64(536))"
25,380.33333333333337,220.5,4.0,0.1572148152111926,1169.2960205078125,"(np.int64(219), np.int64(379), np.int64(222), np.int64(383))"
25,488.0,275.25,4.0,0.1572148152111926,1217.60546875,"(np.int64(274), np.int64(487), np.int64(277), np.int64(490))"
25,1988.5,408.5,2.0,0.0786074076055963,1166.3839111328125,"(np.int64(408), np.int64(1988), np.int64(410), np.int64(1990))"
25,350.25,965.25,3.0,0.11791111140839444,1135.885009765625,"(np.int64(965), np.int64(347), np.int64(967), np.int64(354))"
25,50.833333333333336,1053.1666666666667,6.0,0.23582222281678888,1294.4637451171875,"(np.int64(1052), np.int64(50), np.int64(1055), np.int64(53))"
25,100.33333333333333,1163.8333333333333,4.0,0.1572148152111926,1141.55322265625,"(np.int64(1162), np.int64(99), np.int64(1167), np.int64(103))"
25,660.5,1174.0,2.0,0.0786074076055963,1161.33984375,"(np.int64(1173), np.int64(660), np.int64(1176), np.int64(662))"
25,913.5,1326.1666666666667,6.0,0.23582222281678888,1218.5675048828125,"(np.int64(1325), np.int64(912), np.int64(1328), np.int64(916))"
25,533.3333333333334,1422.6666666666667,6.0,0.23582222281678888,1343.9952392578125,"(np.int64(1422), np.int64(532), np.int64(1425), np.int64(535))"
25,5.0,1636.5,2.0,0.0786074076055963,1207.59521484375,"(np.int64(1636), np.int64(5), np.int64(1638), np.int64(6))"
25,1062.0,1730.25,3.0,0.11791111140839444,1180.372314453125,"(np.int64(1729), np.int64(1061), np.int64(1733), np.int64(1064))"
25,451.6666666666667,1754.6666666666667,3.0,0.11791111140839444,1219.529541015625,"(np.int64(1754), np.int64(451), np.int64(1756), np.int64(453))"
25,534.8194444444445,1797.2916666666667,15.0,0.5895555570419723,1294.541748046875,"(np.int64(1793), np.int64(532), np.int64(1802), np.int64(540))"
25,1212.0,2020.3333333333333,3.0,0.11791111140839444,1280.787353515625,"(np.int64(2020), np.int64(1211), np.int64(2022), np.int64(1214))"
26,533.5,61.0,4.0,0.15721466148670146,1206.8192138671875,"(np.int64(60), np.int64(533), np.int64(63), np.int64(535))"
26,380.1,220.4,6.0,0.2358219922300522,1195.15576171875,"(np.int64(220), np.int64(379), np.int64(223), np.int64(383))"
26,608.0,268.5,2.0,0.07860733074335073,1153.4249267578125,"(np.int64(268), np.int64(608), np.int64(270), np.int64(609))"
26,349.16666666666663,965.6666666666667,4.0,0.15721466148670146,1157.535888671875,"(np.int64(965), np.int64(346), np.int64(968), np.int64(353))"
26,51.0,1054.75,4.0,0.15721466148670146,1298.19189453125,"(np.int64(1054), np.int64(50), np.int64(1056), np.int64(53))"
26,913.0,1327.6666666666667,3.0,0.11791099611502609,1207.010498046875,"(np.int64(1327), np.int64(912), np.int64(1329), np.int64(915))"
26,533.0,1424.0,7.0,0.2751256576017276,1345.013427734375,"(np.int64(1423), np.int64(532), np.int64(1426), np.int64(535))"
26,5.0,1637.0,2.0,0.07860733074335073,1183.46826171875,"(np.int64(1636), np.int64(5), np.int64(1639), np.int64(6))"
26,1059.5,1734.5,2.0,0.07860733074335073,1180.385009765625,"(np.int64(1734), np.int64(1059), np.int64(1736), np.int64(1061))"
26,534.0625,1799.4375,9.0,0.35373298834507827,1317.455810546875,"(np.int64(1798), np.int64(532), np.int64(1801), np.int64(538))"
26,1213.6666666666667,2022.3333333333333,3.0,0.11791099611502609,1329.2628173828125,"(np.int64(2022), np.int64(1213), np.int64(2024), np.int64(1215))"
27,1540.5,128.0,2.0,0.07860725388204574,1281.676025390625,"(np.int64(128), np.int64(1540), np.int64(129), np.int64(1542))"
27,379.9166666666667,223.91666666666666,12.0,0.47164352329227444,1166.5357666015625,"(np.int64(222), np.int64(378), np.int64(228), np.int64(383))"
27,606.5,271.0,2.0,0.07860725388204574,1151.9700927734375,"(np.int64(271), np.int64(605), np.int64(272), np.int64(609))"
27,487.5,279.0,4.0,0.1572145077640915,1171.86962890625,"(np.int64(278), np.int64(487), np.int64(281), np.int64(489))"
27,1988.0,412.5,2.0,0.07860725388204574,1182.35791015625,"(np.int64(412), np.int64(1988), np.int64(414), np.int64(1989))"
27,1217.0,844.5,2.0,0.07860725388204574,1318.8594970703125,"(np.int64(844), np.int64(1217), np.int64(846), np.int64(1218))"
27,348.24,964.0,9.0,0.3537326424692058,1166.869140625,"(np.int64(950), np.int64(343), np.int64(970), np.int64(354))"
27,50.6,1057.2,5.0,0.19651813470511437,1239.8255615234375,"(np.int64(1056), np.int64(50), np.int64(1059), np.int64(52))"
27,660.0,1177.5,2.0,0.07860725388204574,1194.974609375,"(np.int64(1177), np.int64(660), np.int64(1179), np.int64(661))"
27,912.2,1330.4,5.0,0.19651813470511437,1182.7681884765625,"(np.int64(1330), np.int64(911), np.int64(1332), np.int64(914))"
27,532.8,1426.2,5.0,0.19651813470511437,1345.682861328125,"(np.int64(1425), np.int64(532), np.int64(1428), np.int64(535))"
27,226.5,1434.75,3.0,0.11791088082306861,1274.67529296875,"(np.int64(1434), np.int64(224), np.int64(1437), np.int64(230))"
27,489.25,1677.25,3.0,0.11791088082306861,1147.200439453125,"(np.int64(1675), np.int64(489), np.int64(1680), np.int64(491))"
27,534.8,1799.45,11.0,0.4323398963512516,1209.412109375,"(np.int64(1798), np.int64(533), np.int64(1804), np.int64(538))"
27,1213.6,2024.4,5.0,0.19651813470511437,1333.5533447265625,"(np.int64(2024), np.int64(1212), np.int64(2026), np.int64(1216))"
28,534.0,63.5,2.0,0.07860717701606641,1117.7962646484375,"(np.int64(63), np.int64(534), np.int64(65), np.int64(535))"
28,1540.5,129.0,2.0,0.07860717701606641,1284.870361328125,"(np.int64(129), np.int64(1540), np.int64(130), np.int64(1542))"
28,381.3333333333333,224.0,3.0,0.11791076552409963,1188.03564453125,"(np.int64(223), np.int64(381), np.int64(226), np.int64(383))"
28,486.8611111111111,276.3333333333333,8.0,0.31442870806426565,1232.183837890625,"(np.int64(269), np.int64(483), np.int64(283), np.int64(490))"
28,608.5,272.5,2.0,0.07860717701606641,1137.588623046875,"(np.int64(272), np.int64(608), np.int64(274), np.int64(610))"
28,1217.5,845.5,4.0,0.15721435403213282,1319.97607421875,"(np.int64(845), np.int64(1217), np.int64(847), np.int64(1219))"
28,348.75,968.25,5.0,0.19651794254016602,1173.814208984375,"(np.int64(968), np.int64(344), np.int64(970), np.int64(353))"
28,51.0,1058.5,4.0,0.15721435403213282,1300.7435302734375,"(np.int64(1058), np.int64(50), np.int64(1060), np.int64(53))"
28,660.6666666666666,1178.6666666666667,3.0,0.11791076552409963,1129.4141845703125,"(np.int64(1178), np.int64(660), np.int64(1180), np.int64(662))"
28,533.2,1427.4,5.0,0.19651794254016602,1347.355224609375,"(np.int64(1427), np.int64(532), np.int64(1429), np.int64(535))"
28,4.333333333333333,1641.3333333333333,3.0,0.11791076552409963,1184.9842529296875,"(np.int64(1641), np.int64(4), np.int64(1643), np.int64(6))"
28,1058.6666666666667,1738.0,3.0,0.11791076552409963,1158.808837890625,"(np.int64(1737), np.int64(1058), np.int64(1740), np.int64(1060))"
28,536.0555555555555,1801.5,9.0,0.3537322965722989,1185.26416015625,"(np.int64(1800), np.int64(533), np.int64(1804), np.int64(540))"
28,1210.7,2024.6333333333332,8.0,0.31442870806426565,1335.1494140625,"(np.int64(2023), np.int64(1207), np.int64(2027), np.int64(1216))"
29,563.0,65.66666666666667,3.0,0.11791065023180511,1121.9644775390625,"(np.int64(65), np.int64(562), np.int64(67), np.int64(565))"
29,1541.5,129.0,2.0,0.07860710015453674,1281.47607421875,"(np.int64(129), np.int64(1541), np.int64(130), np.int64(1543))"
29,380.375,224.25,5.0,0.19651775038634187,1175.854248046875,"(np.int64(222), np.int64(379), np.int64(226), np.int64(383))"
29,487.125,275.25,5.0,0.19651775038634187,1200.8515625,"(np.int64(270), np.int64(486), np.int64(283), np.int64(490))"
29,609.0,273.0,2.0,0.07860710015453674,1138.106201171875,"(np.int64(273), np.int64(608), np.int64(274), np.int64(611))"
29,1892.0,398.5,2.0,0.07860710015453674,1172.9117431640625,"(np.int64(398), np.int64(1892), np.int64(400), np.int64(1893))"
29,1989.5,413.5,2.0,0.07860710015453674,1192.640625,"(np.int64(413), np.int64(1989), np.int64(415), np.int64(1991))"
29,1264.0,683.0,2.0,0.07860710015453674,1117.0042724609375,"(np.int64(678), np.int64(1258), np.int64(689), np.int64(1271))"
29,1218.0,845.0,3.0,0.11791065023180511,1322.1947021484375,"(np.int64(844), np.int64(1218), np.int64(847), np.int64(1219))"
29,350.0,967.5,2.0,0.07860710015453674,1138.13427734375,"(np.int64(967), np.int64(347), np.int64(969), np.int64(354))"
29,52.166666666666664,1058.1666666666667,6.0,0.23582130046361022,1245.5775146484375,"(np.int64(1057), np.int64(51), np.int64(1060), np.int64(55))"
29,661.0,1178.5,2.0,0.07860710015453674,1262.4759521484375,"(np.int64(1178), np.int64(661), np.int64(1180), np.int64(662))"
29,534.0,1427.5,4.0,0.1572142003090735,1335.309814453125,"(np.int64(1427), np.int64(533), np.int64(1429), np.int64(536))"
29,224.5,1437.0,2.0,0.07860710015453674,1211.2484130859375,"(np.int64(1437), np.int64(224), np.int64(1438), np.int64(226))"
29,63.0,1499.5,2.0,0.07860710015453674,1212.5654296875,"(np.int64(1499), np.int64(63), np.int64(1501), np.int64(64))"
29,5.0,1640.5,2.0,0.07860710015453674,1159.2362060546875,"(np.int64(1640), np.int64(5), np.int64(1642), np.int64(6))"
29,537.2916666666667,1801.4583333333335,13.0,0.5109461510044888,1177.143310546875,"(np.int64(1800), np.int64(533), np.int64(1804), np.int64(540))"
29,1588.5,1935.0,2.0,0.07860710015453674,1204.8028564453125,"(np.int64(1935), np.int64(1588), np.int64(1936), np.int64(1590))"
29,1210.8,2024.2,6.0,0.23582130046361025,1334.1328125,"(np.int64(2023), np.int64(1208), np.int64(2027), np.int64(1216))"
30,563.5,65.0,2.0,0.07860702330447968,1162.21826171875,"(np.int64(65), np.int64(563), np.int64(66), np.int64(565))"
30,1541.5,128.5,4.0,0.15721404660895935,1293.16845703125,"(np.int64(128), np.int64(1541), np.int64(130), np.int64(1543))"
30,380.6666666666667,225.66666666666666,3.0,0.11791053495671952,1126.0662841796875,"(np.int64(223), np.int64(380), np.int64(229), np.int64(383))"
30,486.1666666666667,273.8333333333333,4.0,0.15721404660895935,1144.20703125,"(np.int64(269), np.int64(485), np.int64(282), np.int64(490))"
30,610.25,271.5,4.0,0.15721404660895935,1211.56103515625,"(np.int64(271), np.int64(609), np.int64(273), np.int64(612))"
30,1892.4,396.8,5.0,0.19651755826119918,1196.8411865234375,"(np.int64(396), np.int64(1892), np.int64(399), np.int64(1894))"
30,1271.5,677.0,2.0,0.07860702330447968,1119.354248046875,"(np.int64(677), np.int64(1271), np.int64(678), np.int64(1273))"
30,1218.5,844.5,4.0,0.15721404660895935,1298.0665283203125,"(np.int64(844), np.int64(1218), np.int64(846), np.int64(1220))"
30,350.0,968.25,3.0,0.11791053495671952,1142.626220703125,"(np.int64(968), np.int64(346), np.int64(970), np.int64(355))"
30,53.5,1057.8,6.0,0.235821069913439,1298.196044921875,"(np.int64(1057), np.int64(51), np.int64(1061), np.int64(56))"
30,661.3333333333334,1178.3333333333333,3.0,0.11791053495671952,1263.443603515625,"(np.int64(1178), np.int64(661), np.int64(1180), np.int64(663))"
30,534.5,1427.0,2.0,0.07860702330447968,1336.7840576171875,"(np.int64(1427), np.int64(534), np.int64(1428), np.int64(536))"
30,225.5,1436.5,4.0,0.15721404660895935,1174.4503173828125,"(np.int64(1436), np.int64(225), np.int64(1438), np.int64(227))"
30,1061.0,1736.0,3.0,0.11791053495671952,1252.688720703125,"(np.int64(1735), np.int64(1060), np.int64(1738), np.int64(1063))"
30,535.0,1801.3333333333333,5.0,0.19651755826119918,1197.463134765625,"(np.int64(1801), np.int64(532), np.int64(1804), np.int64(539))"
30,1211.75,2023.8333333333335,5.0,0.1965175582611992,1345.1029052734375,"(np.int64(2022), np.int64(1208), np.int64(2026), np.int64(1216))"
31,563.5,65.0,2.0,0.07860694643874623,1125.5640869140625,"(np.int64(65), np.int64(563), np.int64(66), np.int64(565))"
31,1541.0,128.5,2.0,0.07860694643874623,1135.8111572265625,"(np.int64(128), np.int64(1541), np.int64(130), np.int64(1542))"
31,609.5,272.0,2.0,0.07860694643874623,1135.0792236328125,"(np.int64(271), np.int64(608), np.int64(274), np.int64(612))"
31,488.77777777777777,278.3333333333333,5.0,0.1965173660968656,1159.314208984375,"(np.int64(276), np.int64(487), np.int64(283), np.int64(491))"
31,35.5,291.0,2.0,0.07860694643874623,1185.501220703125,"(np.int64(291), np.int64(35), np.int64(292), np.int64(37))"
31,1892.3333333333333,397.5,6.0,0.2358208393162387,1302.0682373046875,"(np.int64(396), np.int64(1892), np.int64(400), np.int64(1894))"
31,1990.3333333333333,413.6666666666667,3.0,0.11791041965811935,1163.9769287109375,"(np.int64(413), np.int64(1990), np.int64(415), np.int64(1992))"
31,1218.3333333333333,844.6666666666666,3.0,0.11791041965811935,1321.8575439453125,"(np.int64(844), np.int64(1218), np.int64(846), np.int64(1220))"
31,52.0,1058.1666666666667,6.0,0.2358208393162387,1270.107177734375,"(np.int64(1057), np.int64(51), np.int64(1060), np.int64(54))"
31,100.5,1164.5,2.0,0.07860694643874623,1123.124267578125,"(np.int64(1163), np.int64(97), np.int64(1167), np.int64(105))"
31,661.0,1178.25,4.0,0.15721389287749246,1303.315185546875,"(np.int64(1178), np.int64(660), np.int64(1180), np.int64(663))"
31,534.5,1427.0,2.0,0.07860694643874623,1255.8209228515625,"(np.int64(1427), np.int64(534), np.int64(1428), np.int64(536))"
31,224.5,1436.0,2.0,0.07860694643874623,1148.98583984375,"(np.int64(1436), np.int64(224), np.int64(1437), np.int64(226))"
31,5.0,1639.5,2.0,0.07860694643874623,1133.533935546875,"(np.int64(1639), np.int64(5), np.int64(1641), np.int64(6))"
31,1060.2,1736.2,5.0,0.19651736609686557,1203.013427734375,"(np.int64(1735), np.int64(1059), np.int64(1738), np.int64(1062))"
31,538.5,1802.5,2.0,0.07860694643874623,1122.229736328125,"(np.int64(1802), np.int64(536), np.int64(1804), np.int64(542))"
31,1211.75,2024.25,6.0,0.2358208393162387,1333.6768798828125,"(np.int64(2023), np.int64(1208), np.int64(2027), np.int64(1217))"
32,609.0,271.5,2.0,0.07860686957488998,1185.4632568359375,"(np.int64(271), np.int64(609), np.int64(273), np.int64(610))"
